0,0.10505050505050505,0.23232323232323232,0.6626262626262627
2,0.10707070707070707,0.2080808080808081,0.6848484848484848
4,0.10707070707070707,0.18383838383838383,0.7090909090909091
6,0.1111111111111111,0.2606060606060606,0.6282828282828283
8,0.11313131313131314,0.15555555555555556,0.7313131313131314
10,0.16363636363636364,0.13333333333333333,0.703030303030303
12,0.16565656565656567,0.23232323232323232,0.602020202020202
14,0.16161616161616163,0.21414141414141413,0.6242424242424243
16,0.24848484848484848,0.1191919191919192,0.6323232323232323
18,0.25252525252525254,0.1696969696969697,0.5777777777777777
20,0.25252525252525254,0.15555555555555556,0.591919191919192
22,0.2505050505050505,0.1797979797979798,0.5696969696969697
24,0.30303030303030304,0.15151515151515152,0.5454545454545454
26,0.3111111111111111,0.18787878787878787,0.501010101010101
28,0.30707070707070705,0.16161616161616163,0.5313131313131313
30,0.30505050505050507,0.22424242424242424,0.4707070707070707
32,0.3111111111111111,0.12525252525252525,0.5636363636363636
34,0.31313131313131315,0.11515151515151516,0.5717171717171717
36,0.3111111111111111,0.13333333333333333,0.5555555555555556
38,0.3111111111111111,0.16161616161616163,0.5272727272727272
40,0.3111111111111111,0.09898989898989899,0.5898989898989899
42,0.31717171717171716,0.18787878787878787,0.494949494949495
44,0.3090909090909091,0.09090909090909091,0.6
46,0.3090909090909091,0.07676767676767676,0.6141414141414141
48,0.31313131313131315,0.10707070707070707,0.5797979797979798
50,0.31313131313131315,0.06666666666666667,0.6202020202020202
52,0.3111111111111111,0.09898989898989899,0.5898989898989899
54,0.3111111111111111,0.15151515151515152,0.5373737373737374
56,0.3151515151515151,0.12525252525252525,0.5595959595959596
58,0.31717171717171716,0.05858585858585859,0.6242424242424243
60,0.3373737373737374,0.09696969696969697,0.5656565656565656
62,0.33535353535353535,0.1494949494949495,0.5151515151515151
64,0.3898989898989899,0.08484848484848485,0.5252525252525253
66,0.3898989898989899,0.15757575757575756,0.45252525252525255
68,0.3939393939393939,0.07474747474747474,0.5313131313131313
70,0.3939393939393939,0.08686868686868687,0.5191919191919192
72,0.3939393939393939,0.07474747474747474,0.5313131313131313
74,0.40404040404040403,0.12121212121212122,0.47474747474747475
76,0.402020202020202,0.0707070707070707,0.5272727272727272
78,0.40606060606060607,0.06060606060606061,0.5333333333333333
80,0.40606060606060607,0.1111111111111111,0.48282828282828283
82,0.40606060606060607,0.06868686868686869,0.5252525252525253
84,0.4121212121212121,0.06666666666666667,0.5212121212121212
86,0.402020202020202,0.06868686868686869,0.5292929292929293
88,0.43636363636363634,0.020202020202020204,0.5434343434343434
90,0.43232323232323233,0.030303030303030304,0.5373737373737374
92,0.4727272727272727,0.022222222222222223,0.5050505050505051
94,0.4727272727272727,0.046464646464646465,0.4808080808080808
96,0.4585858585858586,0.04040404040404041,0.501010101010101
98,0.4808080808080808,0.01818181818181818,0.501010101010101
100,0.4808080808080808,0.06868686868686869,0.4505050505050505
102,0.4686868686868687,0.09494949494949495,0.43636363636363634
104,0.5393939393939394,0.026262626262626262,0.43434343434343436
106,0.5595959595959596,0.08484848484848485,0.35555555555555557
108,0.6060606060606061,0.06060606060606061,0.3333333333333333
110,0.6181818181818182,0.10101010101010101,0.2808080808080808
112,0.6181818181818182,0.14343434343434344,0.2383838383838384
114,0.6262626262626263,0.08484848484848485,0.28888888888888886
116,0.6161616161616161,0.1393939393939394,0.24444444444444444
118,0.6363636363636364,0.09090909090909091,0.2727272727272727
120,0.6989898989898989,0.12525252525252525,0.17575757575757575
122,0.694949494949495,0.12121212121212122,0.18383838383838383
124,0.7070707070707071,0.13131313131313133,0.16161616161616163
126,0.7131313131313132,0.08484848484848485,0.20202020202020202
128,0.7090909090909091,0.06060606060606061,0.23030303030303031
130,0.7070707070707071,0.06464646464646465,0.22828282828282828
132,0.696969696969697,0.09494949494949495,0.2080808080808081
134,0.694949494949495,0.10505050505050505,0.2
136,0.703030303030303,0.07676767676767676,0.2202020202020202
138,0.7070707070707071,0.11515151515151516,0.17777777777777778
140,0.7131313131313132,0.06868686868686869,0.21818181818181817
142,0.703030303030303,0.08686868686868687,0.2101010101010101
144,0.7252525252525253,0.06868686868686869,0.20606060606060606
146,0.7494949494949495,0.06464646464646465,0.18585858585858586
148,0.7494949494949495,0.024242424242424242,0.22626262626262628
150,0.7272727272727273,0.09696969696969697,0.17575757575757575
152,0.7393939393939394,0.04242424242424243,0.21818181818181817
154,0.7333333333333333,0.04242424242424243,0.22424242424242424
156,0.7292929292929293,0.06060606060606061,0.2101010101010101
158,0.7353535353535353,0.07676767676767676,0.18787878787878787
160,0.7292929292929293,0.08484848484848485,0.18585858585858586
162,0.7777777777777778,0.04242424242424243,0.1797979797979798
164,0.793939393939394,0.026262626262626262,0.1797979797979798
166,0.7898989898989899,0.046464646464646465,0.16363636363636364
168,0.795959595959596,0.024242424242424242,0.1797979797979798
170,0.7919191919191919,0.03838383838383838,0.1696969696969697
172,0.7838383838383839,0.04242424242424243,0.17373737373737375
174,0.793939393939394,0.03838383838383838,0.16767676767676767
176,0.7898989898989899,0.03434343434343434,0.17575757575757575
178,0.7898989898989899,0.030303030303030304,0.1797979797979798
180,0.7797979797979798,0.04242424242424243,0.17777777777777778
182,0.7737373737373737,0.05858585858585859,0.16767676767676767
184,0.7818181818181819,0.03838383838383838,0.1797979797979798
186,0.7818181818181819,0.07474747474747474,0.14343434343434344
188,0.7898989898989899,0.028282828282828285,0.18181818181818182
190,0.7777777777777778,0.07272727272727272,0.1494949494949495
192,0.793939393939394,0.028282828282828285,0.17777777777777778
194,0.7878787878787878,0.030303030303030304,0.18181818181818182
196,0.7858585858585858,0.046464646464646465,0.16767676767676767
198,0.7858585858585858,0.050505050505050504,0.16363636363636364
